id,company,code,kind,date_report,date_posted,date_source,dart_name,match,gi,sem,week,doc_kind,team,filename,orig_filename,bytes,status,post_url,pdf_url
10884,에스티팜,237690,Equity Research,2021-12-13,2021-12-13,post,에스티팜,exact,21,2,4주차,수정보고서,1팀,에스티팜_237690_Equity Research_2021-12-13.pdf,21_2_4주차_수정보고서_1팀_에스티팜.pdf,1938605,cached,http://snusmic.com/equity-research-%ec%97%90%ec%8a%a4%ed%8b%b0%ed%8c%9c-2/,http://snusmic.com/wp-content/uploads/2021/12/21_2_4주차_수정보고서_1팀_에스티팜.pdf
10859,Inmode,NA,Equity Research,2021-11-30,2021-11-30,post,,none,21,2,3주차,수정보고서,5팀,Inmode_NA_Equity Research_2021-11-30.pdf,21_2_3주차_수정보고서_5팀_Inmode.pdf,4878535,cached,http://snusmic.com/equity-research-inmode/,http://snusmic.com/wp-content/uploads/2021/11/21_2_3주차_수정보고서_5팀_Inmode.pdf
10857,Opendoor,NA,Equity Research,2021-11-30,2021-11-30,post,,none,21,2,3주차,수정보고서,4팀,Opendoor_NA_Equity Research_2021-11-30.pdf,21_2_3주차_수정보고서_4팀_Opendoor_Technologies_.pdf,2471848,cached,http://snusmic.com/equity-research-opendoor/,http://snusmic.com/wp-content/uploads/2021/11/21_2_3주차_수정보고서_4팀_Opendoor_Technologies_.pdf
10855,Z-holdings,NA,Equity Research,2021-11-30,2021-11-30,post,,none,,,,,,Z-holdings_NA_Equity Research_2021-11-30.pdf,21_3주차_수정보고서_3팀_Z_Holdings_Corporation.pdf,1144863,cached,http://snusmic.com/equity-research-z-holdings/,http://snusmic.com/wp-content/uploads/2021/11/21_3주차_수정보고서_3팀_Z_Holdings_Corporation.pdf
10852,Muyuan foods co ltd,NA,Equity Research,2021-11-30,2021-11-30,post,,none,21,2,3주차,수정보고서,2팀,Muyuan foods co ltd_NA_Equity Research_2021-11-30.pdf,21_2_3주차_수정보고서_2팀_목원식품.pdf,960595,cached,http://snusmic.com/equity-research-muyuan-foods-co-ltd/,http://snusmic.com/wp-content/uploads/2021/11/21_2_3주차_수정보고서_2팀_목원식품.pdf
10839,Chegg,NA,Equity Research,2021-11-30,2021-11-30,post,,none,21,2,3주차,수정보고서,1팀,Chegg_NA_Equity Research_2021-11-30.pdf,21_2_3주차_수정보고서_1팀_Chegg.pdf,1187399,cached,http://snusmic.com/equity-research-chegg/,http://snusmic.com/wp-content/uploads/2021/11/21_2_3주차_수정보고서_1팀_Chegg.pdf
10837,NPC,NA,Equity Research,2021-11-19,2021-11-19,post,,none,21,2,2주차,수정보고서,5팀,NPC_NA_Equity Research_2021-11-19.pdf,21_2_2주차_수정보고서_5팀_NPC.pdf,1619960,cached,http://snusmic.com/equity-research-npc/,http://snusmic.com/wp-content/uploads/2021/11/21_2_2주차_수정보고서_5팀_NPC.pdf
10835,원티드랩,376980,Equity Research,2021-11-19,2021-11-19,post,원티드랩,exact,21,2,2주차,수정보고서,4팀,원티드랩_376980_Equity Research_2021-11-19.pdf,21_2_2주차_수정보고서_4팀_원티드랩.pdf,2311160,cached,http://snusmic.com/equity-research-%ec%9b%90%ed%8b%b0%eb%93%9c%eb%9e%a9/,http://snusmic.com/wp-content/uploads/2021/11/21_2_2주차_수정보고서_4팀_원티드랩.pdf
10833,카카오게임즈,293490,Equity Research,2021-11-19,2021-11-19,post,카카오게임즈,exact,21,2,2주차,,,카카오게임즈_293490_Equity Research_2021-11-19.pdf,21_2_2주차_수정_보고서_3팀_카카오게임즈.pdf,1303142,cached,http://snusmic.com/equity-research-%ec%b9%b4%ec%b9%b4%ec%98%a4%ea%b2%8c%ec%9e%84%ec%a6%88/,http://snusmic.com/wp-content/uploads/2021/11/21_2_2주차_수정_보고서_3팀_카카오게임즈.pdf
10831,예스티,122640,Equity Research,2021-11-19,2021-11-19,post,예스티,exact,21,2,2주차,수정보고서,2팀,예스티_122640_Equity Research_2021-11-19.pdf,21_2_2주차_수정보고서_2팀_예스티.pdf,1236738,cached,http://snusmic.com/equity-research-%ec%98%88%ec%8a%a4%ed%8b%b0/,http://snusmic.com/wp-content/uploads/2021/11/21_2_2주차_수정보고서_2팀_예스티.pdf
10829,하이브,352820,Equity Research,2021-11-19,2021-11-19,post,하이브,exact,21,2,2주차,수정보고서,1팀,하이브_352820_Equity Research_2021-11-19.pdf,21_2_2주차_수정보고서_1팀_하이브.pdf,1266721,cached,http://snusmic.com/equity-research-%ed%95%98%ec%9d%b4%eb%b8%8c/,http://snusmic.com/wp-content/uploads/2021/11/21_2_2주차_수정보고서_1팀_하이브.pdf
10813,엔씨소프트,NA,Equity Research,2021-11-03,2021-11-03,post,,none,21,2,1주차,보고서,5팀,엔씨소프트_NA_Equity Research_2021-11-03.pdf,21_2_1주차_보고서_5팀_엔씨소프트_수정보고서.pdf,1709608,cached,http://snusmic.com/equity-research-%ec%97%94%ec%94%a8%ec%86%8c%ed%94%84%ed%8a%b8/,http://snusmic.com/wp-content/uploads/2021/11/21_2_1주차_보고서_5팀_엔씨소프트_수정보고서.pdf
10811,넥스틴,348210,Equity Research,2021-11-03,2021-11-03,post,넥스틴,exact,21,2,1주차,수정보고서,4팀,넥스틴_348210_Equity Research_2021-11-03.pdf,21_2_1주차_수정보고서_4팀_넥스틴.pdf,2201681,cached,http://snusmic.com/equity-research-%eb%84%a5%ec%8a%a4%ed%8b%b4/,http://snusmic.com/wp-content/uploads/2021/11/21_2_1주차_수정보고서_4팀_넥스틴.pdf
10809,세경하이테크,148150,Equity Research,2021-11-03,2021-11-03,post,세경하이테크,exact,21,2,1주차,수정보고서,3팀,세경하이테크_148150_Equity Research_2021-11-03.pdf,21_2_1주차_수정보고서_3팀_세경하이테크.pdf,1045287,cached,http://snusmic.com/equity-research-%ec%84%b8%ea%b2%bd%ed%95%98%ec%9d%b4%ed%85%8c%ed%81%ac/,http://snusmic.com/wp-content/uploads/2021/11/21_2_1주차_수정보고서_3팀_세경하이테크.pdf
10803,키이스트,054780,Equity Research,2021-11-03,2021-11-03,post,키이스트,exact,21,2,1주차,수정보고서,2팀,키이스트_054780_Equity Research_2021-11-03.pdf,21_2_1주차_수정보고서_2팀_키이스트.pdf,1013148,cached,http://snusmic.com/equity-research-%ed%82%a4%ec%9d%b4%ec%8a%a4%ed%8a%b8/,http://snusmic.com/wp-content/uploads/2021/11/21_2_1주차_수정보고서_2팀_키이스트.pdf
10789,주성엔지니어링,036930,Equity Research,2021-11-03,2021-11-03,post,주성엔지니어링,exact,21,2,1주차,수정보고서,1팀,주성엔지니어링_036930_Equity Research_2021-11-03.pdf,21_2_1주차_수정보고서_1팀_주성엔지니어링-1.pdf,1285300,cached,http://snusmic.com/equity-research-%ec%a3%bc%ec%84%b1%ec%97%94%ec%a7%80%eb%8b%88%ec%96%b4%eb%a7%81/,http://snusmic.com/wp-content/uploads/2021/11/21_2_1주차_수정보고서_1팀_주성엔지니어링-1.pdf
10648,LG유플러스,032640,Equity Research,2021-06-06,2021-06-06,post,LG유플러스,exact,21,1,4주차,수정보고서,5팀,LG유플러스_032640_Equity Research_2021-06-06.pdf,21_1_4주차_수정보고서_5팀_LG유플러스.pdf,1612383,cached,http://snusmic.com/equity-research-lg%ec%9c%a0%ed%94%8c%eb%9f%ac%ec%8a%a4-2/,http://snusmic.com/wp-content/uploads/2021/06/21_1_4주차_수정보고서_5팀_LG유플러스.pdf
10644,에스엘,005850,Equity Research,2021-06-06,2021-06-06,post,에스엘,exact,21,1,4주차,수정보고서,4팀,에스엘_005850_Equity Research_2021-06-06.pdf,21_1_4주차_수정보고서_4팀_에스엘.pdf,3028318,cached,http://snusmic.com/equity-research-%ec%97%90%ec%8a%a4%ec%97%98/,http://snusmic.com/wp-content/uploads/2021/06/21_1_4주차_수정보고서_4팀_에스엘.pdf
10640,시그넷이브이,NA,Equity Research,2021-06-06,2021-06-06,post,,none,21,1,4주차,보고서,3팀,시그넷이브이_NA_Equity Research_2021-06-06.pdf,21_1_4주차_보고서_3팀_시그넷이브이_수정보고서.pdf,1135878,cached,http://snusmic.com/equity-research-%ec%8b%9c%ea%b7%b8%eb%84%b7%ec%9d%b4%eb%b8%8c%ec%9d%b4/,http://snusmic.com/wp-content/uploads/2021/06/21_1_4주차_보고서_3팀_시그넷이브이_수정보고서.pdf
10636,효성티앤씨,298020,Equity Research,2021-06-06,2021-06-06,post,효성티앤씨,exact,21,1,4주차,수정보고서,,효성티앤씨_298020_Equity Research_2021-06-06.pdf,21_1_4주차_수정보고서_효성티앤씨.pdf,3424412,cached,http://snusmic.com/equity-research-%ed%9a%a8%ec%84%b1%ed%8b%b0%ec%95%a4%ec%94%a8/,http://snusmic.com/wp-content/uploads/2021/06/21_1_4주차_수정보고서_효성티앤씨.pdf
10630,제이콘텐트리,036420,Equity Research,2021-06-06,2021-06-06,post,콘텐트리중앙,exact,,,,,,제이콘텐트리_036420_Equity Research_2021-06-06.pdf,SMIC_1팀_제이콘텐트리.pdf,3031334,cached,http://snusmic.com/equity-research-corning-2/,http://snusmic.com/wp-content/uploads/2021/06/SMIC_1팀_제이콘텐트리.pdf
10616,Corning,NA,Equity Research,2021-05-31,2021-05-31,post,,none,21,1,3주차,수정보고서,5팀,Corning_NA_Equity Research_2021-05-31.pdf,21_1_3주차_수정보고서_5팀_Corning.pdf,1543955,cached,http://snusmic.com/equity-research-corning/,http://snusmic.com/wp-content/uploads/2021/05/21_1_3주차_수정보고서_5팀_Corning.pdf
10610,Ping An Healthcare & Technology,NA,Equity Research,2021-05-31,2021-05-31,post,,none,21,1,3주차,보고서,4팀,Ping An Healthcare & Technology_NA_Equity Research_2021-05-31.pdf,21_1_3주차_보고서_4팀_Ping_An_Healthcare.pdf,2922378,cached,http://snusmic.com/equity-research-ping-an-healthcare-technology/,http://snusmic.com/wp-content/uploads/2021/05/21_1_3주차_보고서_4팀_Ping_An_Healthcare.pdf
10606,West Fraser Timber. Co. Ltd,NA,Equity Research,2021-05-31,2021-05-31,post,,none,21,1,3주차,수정보고서,3팀,West Fraser Timber. Co. Ltd_NA_Equity Research_2021-05-31.pdf,21_1_3주차_수정보고서_3팀_WFG.pdf,1020979,cached,http://snusmic.com/equity-research-west-fraser-timber-co-ltd/,http://snusmic.com/wp-content/uploads/2021/05/21_1_3주차_수정보고서_3팀_WFG.pdf
10601,Star Bulk Carriers,NA,Equity Research,2021-05-31,2021-05-31,post,,none,21,1,3주차,보고서,2팀,Star Bulk Carriers_NA_Equity Research_2021-05-31.pdf,21_1_3주차_보고서_2팀_Star_Bulk_Carriers-1.pdf,3688030,cached,http://snusmic.com/equity-research-star-bulk-carriers/,http://snusmic.com/wp-content/uploads/2021/05/21_1_3주차_보고서_2팀_Star_Bulk_Carriers-1.pdf
10597,Cyber Agent,NA,Equity Research,2021-05-31,2021-05-31,post,,none,,,,,,Cyber Agent_NA_Equity Research_2021-05-31.pdf,CyberAgent_Inc._TYO_4751_1팀.pdf,3908217,cached,http://snusmic.com/equity-research-cyber-agent/,http://snusmic.com/wp-content/uploads/2021/05/CyberAgent_Inc._TYO_4751_1팀.pdf
10588,솔루엠,248070,Equity Research,2021-05-06,2021-05-06,post,솔루엠,exact,21,1,2주차,수정보고서,3팀,솔루엠_248070_Equity Research_2021-05-06.pdf,21_1_2주차_수정보고서_3팀_솔루엠.pdf,1224097,cached,http://snusmic.com/equity-research-%ec%86%94%eb%a3%a8%ec%97%a0/,http://snusmic.com/wp-content/uploads/2021/05/21_1_2주차_수정보고서_3팀_솔루엠.pdf
10582,바이넥스,053030,Equity Research,2021-05-06,2021-05-06,post,바이넥스,exact,21,1,2주차,보고서,5팀,바이넥스_053030_Equity Research_2021-05-06.pdf,21-1-2주차-보고서_5팀-바이넥스-수정.pdf,1421414,cached,http://snusmic.com/equity-research-%eb%b0%94%ec%9d%b4%eb%84%a5%ec%8a%a4/,http://snusmic.com/wp-content/uploads/2021/05/21-1-2주차-보고서_5팀-바이넥스-수정.pdf
10578,데브시스터즈,194480,Equity Research,2021-05-06,2021-05-06,post,데브시스터즈,exact,21,1,2주차,보고서,4팀,데브시스터즈_194480_Equity Research_2021-05-06.pdf,21_1_2주차_보고서_4팀_데브시스터즈.pdf,3557234,cached,http://snusmic.com/equity-research-%eb%8d%b0%eb%b8%8c%ec%8b%9c%ec%8a%a4%ed%84%b0%ec%a6%88/,http://snusmic.com/wp-content/uploads/2021/05/21_1_2주차_보고서_4팀_데브시스터즈.pdf
10574,쿠쿠홈시스,284740,Equity Research,2021-05-06,2021-05-06,post,쿠쿠홈시스,exact,21,1,2주차,보고서,2팀,쿠쿠홈시스_284740_Equity Research_2021-05-06.pdf,21-1-2주차-보고서_2팀-쿠쿠홈시스-수정.pdf,2792038,cached,http://snusmic.com/equity-research-%ec%bf%a0%ec%bf%a0%ed%99%88%ec%8b%9c%ec%8a%a4/,http://snusmic.com/wp-content/uploads/2021/05/21-1-2주차-보고서_2팀-쿠쿠홈시스-수정.pdf
10569,케이씨씨글라스,344820,Equity Research,2021-05-06,2021-05-06,post,케이씨씨글라스,exact,21,1,2주차,보고서,1팀,케이씨씨글라스_344820_Equity Research_2021-05-06.pdf,21_1_2주차_보고서_1팀_케이씨씨글라스-수정.pdf,2986842,cached,http://snusmic.com/equity-research-%ec%bc%80%ec%9d%b4%ec%94%a8%ec%94%a8%ea%b8%80%eb%9d%bc%ec%8a%a4/,http://snusmic.com/wp-content/uploads/2021/05/21_1_2주차_보고서_1팀_케이씨씨글라스-수정.pdf
10562,인선이엔티,060150,Equity Research,2021-04-15,2021-04-15,post,인선이엔티,exact,21,1,1주차,보고서,5팀,인선이엔티_060150_Equity Research_2021-04-15.pdf,21_1_1주차_보고서_5팀_인선이엔티.pdf,2781774,cached,http://snusmic.com/equity-research-%ec%9d%b8%ec%84%a0%ec%9d%b4%ec%97%94%ed%8b%b0-2/,http://snusmic.com/wp-content/uploads/2021/04/21_1_1주차_보고서_5팀_인선이엔티.pdf
10558,국도화학,007690,Equity Research,2021-04-15,2021-04-15,post,국도화학,exact,21,1,1주차,보고서,4팀,국도화학_007690_Equity Research_2021-04-15.pdf,21_1_1주차_보고서_4팀_국도화학.pdf,3359725,cached,http://snusmic.com/equity-research-%ea%b5%ad%eb%8f%84%ed%99%94%ed%95%99-2/,http://snusmic.com/wp-content/uploads/2021/04/21_1_1주차_보고서_4팀_국도화학.pdf
10554,대림제지,017650,Equity Research,2021-04-15,2021-04-15,post,대림제지,exact,21,1,1주차,보고서,3팀,대림제지_017650_Equity Research_2021-04-15.pdf,21_1_1주차_보고서_3팀_대림제지.pdf,1175631,cached,http://snusmic.com/equity-research-%eb%8c%80%eb%a6%bc%ec%a0%9c%ec%a7%80-2/,http://snusmic.com/wp-content/uploads/2021/04/21_1_1주차_보고서_3팀_대림제지.pdf
10550,쌍용C&E,NA,Equity Research,2021-04-15,2021-04-15,post,,none,21,1,1주차,보고서,,쌍용C&E_NA_Equity Research_2021-04-15.pdf,21_1_1주차_보고서_쌍용CE-1.pdf,1642175,cached,http://snusmic.com/equity-research-%ec%8c%8d%ec%9a%a9ce/,http://snusmic.com/wp-content/uploads/2021/04/21_1_1주차_보고서_쌍용CE-1.pdf
10537,현대제철,004020,Equity Research,2021-04-15,2021-04-15,post,현대제철,exact,21,1,1주차,보고서,1팀,현대제철_004020_Equity Research_2021-04-15.pdf,21-1-1주차-보고서_1팀-현대제철-1.pdf,1557329,cached,http://snusmic.com/10537-2/,http://snusmic.com/wp-content/uploads/2021/04/21-1-1주차-보고서_1팀-현대제철-1.pdf
10468,하나머티리얼즈,166090,Equity Research,2020-11-28,2021-01-16,filename,하나머티리얼즈,exact,,,,,,하나머티리얼즈_166090_Equity Research_2020-11-28.pdf,201128_하나머티리얼즈_5팀.pdf,1216917,cached,http://snusmic.com/equity-research-%ed%95%98%eb%82%98%eb%a8%b8%ed%8b%b0%eb%a6%ac%ec%96%bc%ec%a6%88/,http://snusmic.com/wp-content/uploads/2021/01/201128_하나머티리얼즈_5팀.pdf
10467,대한유화,006650,Equity Research,2020-11-28,2021-01-16,filename,대한유화,exact,,,,,,대한유화_006650_Equity Research_2020-11-28.pdf,201128_대한유화_4팀.pdf,1518726,cached,http://snusmic.com/equity-research-%eb%8c%80%ed%95%9c%ec%9c%a0%ed%99%94-3/,http://snusmic.com/wp-content/uploads/2021/01/201128_대한유화_4팀.pdf
10466,한화솔루션,009830,Equity Research,2020-11-28,2021-01-16,filename,한화솔루션,exact,,,,,,한화솔루션_009830_Equity Research_2020-11-28.pdf,201128_한화솔루션_3팀.pdf,3106197,cached,http://snusmic.com/equity-research-%ed%95%9c%ed%99%94%ec%86%94%eb%a3%a8%ec%85%98/,http://snusmic.com/wp-content/uploads/2021/01/201128_한화솔루션_3팀.pdf
10446,노바텍,285490,Equity Research,2020-11-28,2021-01-16,filename,노바텍,exact,,,,,,노바텍_285490_Equity Research_2020-11-28.pdf,201128_노바텍_2팀.pdf,3106105,cached,http://snusmic.com/equity-research-%eb%85%b8%eb%b0%94%ed%85%8d/,http://snusmic.com/wp-content/uploads/2021/01/201128_노바텍_2팀.pdf
10414,파이오링크,170790,Equity Research,2020-11-28,2021-01-16,filename,파이오링크,exact,,,,,,파이오링크_170790_Equity Research_2020-11-28.pdf,201128_파이오링크_1팀.pdf,2514288,cached,http://snusmic.com/equity-research-gaztransporttechnigaz/,http://snusmic.com/wp-content/uploads/2021/01/201128_파이오링크_1팀.pdf
10462,Gaztransport&technigaz,NA,Equity Research,2020-11-24,2020-12-05,filename,,none,,,,,,Gaztransport&technigaz_NA_Equity Research_2020-11-24.pdf,201124__Gaztransporttechnigaz-_5팀.pdf,1360578,cached,http://snusmic.com/equity-research-gaztransporttechnigaz-2/,http://snusmic.com/wp-content/uploads/2020/12/201124__Gaztransporttechnigaz-_5팀.pdf
10413,Roku,NA,Equity Research,2020-11-24,2020-12-05,filename,,none,,,,,,Roku_NA_Equity Research_2020-11-24.pdf,201124_Roku_4팀.pdf,1436049,cached,http://snusmic.com/equity-research-roku/,http://snusmic.com/wp-content/uploads/2020/12/201124_Roku_4팀.pdf
10412,SEA ltd.,NA,Equity Research,2020-11-24,2020-12-05,filename,,none,,,,,,SEA ltd_NA_Equity Research_2020-11-24.pdf,201124_SEA_ltd_3팀.pdf,2578682,cached,http://snusmic.com/equity-research-sea-ltd/,http://snusmic.com/wp-content/uploads/2020/12/201124_SEA_ltd_3팀.pdf
10411,Bili bili,NA,Equity Research,2020-11-24,2020-12-05,filename,,none,,,,,,Bili bili_NA_Equity Research_2020-11-24.pdf,201124_BilibiliUS_BILI_2팀.pdf,4335441,cached,http://snusmic.com/equity-research-bili-bili/,http://snusmic.com/wp-content/uploads/2020/12/201124_BilibiliUS_BILI_2팀.pdf
10410,Chewy,NA,Equity Research,2020-11-24,2020-12-05,filename,,none,,,,,,Chewy_NA_Equity Research_2020-11-24.pdf,201124_Chewy_1팀.pdf,1232434,cached,http://snusmic.com/equity-research-chewy/,http://snusmic.com/wp-content/uploads/2020/12/201124_Chewy_1팀.pdf
10282,이지바이오,353810,Equity Research,2020-10-31,2020-10-31,filename,이지바이오,exact,,,,,,이지바이오_353810_Equity Research_2020-10-31.pdf,201031_이지바이오_5팀.pdf,1111884,cached,http://snusmic.com/equity-research-%ec%9d%b4%ec%a7%80%eb%b0%94%ec%9d%b4%ec%98%a4/,http://snusmic.com/wp-content/uploads/2020/11/201031_이지바이오_5팀.pdf
10281,에스제이그룹,306040,Equity Research,2020-10-31,2020-10-31,filename,에스제이그룹,exact,,,,,,에스제이그룹_306040_Equity Research_2020-10-31.pdf,201031_에스제이그룹_4팀.pdf,1618802,cached,http://snusmic.com/equity-research-%ec%97%90%ec%8a%a4%ec%a0%9c%ec%9d%b4%ea%b7%b8%eb%a3%b9/,http://snusmic.com/wp-content/uploads/2020/11/201031_에스제이그룹_4팀.pdf
10280,이지웰,090850,Equity Research,2020-10-31,2020-10-31,filename,현대이지웰,exact,,,,,,이지웰_090850_Equity Research_2020-10-31.pdf,201031_이지웰_3팀.pdf,2942885,cached,http://snusmic.com/equity-research-%ec%9d%b4%ec%a7%80%ec%9b%b0/,http://snusmic.com/wp-content/uploads/2020/11/201031_이지웰_3팀.pdf
10279,진성티이씨,036890,Equity Research,2020-10-31,2020-10-31,filename,진성티이씨,exact,,,,,,진성티이씨_036890_Equity Research_2020-10-31.pdf,201031_진성티이씨_2팀.pdf,3136510,cached,http://snusmic.com/equity-research-%ec%a7%84%ec%84%b1%ed%8b%b0%ec%9d%b4%ec%94%a8/,http://snusmic.com/wp-content/uploads/2020/11/201031_진성티이씨_2팀.pdf
10278,지트리비앤티,141080,Equity Research,2020-10-31,2020-10-31,filename,리가켐바이오,exact,,,,,,지트리비앤티_141080_Equity Research_2020-10-31.pdf,201031_지트리비앤티_1팀.pdf,1194502,cached,http://snusmic.com/equity-research-%ec%a7%80%ed%8a%b8%eb%a6%ac%eb%b9%84%ec%95%a4%ed%8b%b0/,http://snusmic.com/wp-content/uploads/2020/11/201031_지트리비앤티_1팀.pdf
10277,이엔드디,NA,Equity Research,2020-10-10,2020-10-10,filename,,none,,,,,,이엔드디_NA_Equity Research_2020-10-10.pdf,201010_이엔드디_5팀.pdf,1034442,cached,http://snusmic.com/equity-research-%ec%9d%b4%ec%97%94%eb%93%9c%eb%94%94/,http://snusmic.com/wp-content/uploads/2020/11/201010_이엔드디_5팀.pdf
10276,디이엔티,NA,Equity Research,2020-10-10,2020-10-10,filename,,none,,,,,,디이엔티_NA_Equity Research_2020-10-10.pdf,201010_디이앤티_4팀.pdf,1487661,cached,http://snusmic.com/equity-research-%eb%94%94%ec%9d%b4%ec%97%94%ed%8b%b0/,http://snusmic.com/wp-content/uploads/2020/11/201010_디이앤티_4팀.pdf
10275,핌스,347770,Equity Research,2020-10-10,2020-10-10,filename,핌스,exact,,,,,,핌스_347770_Equity Research_2020-10-10.pdf,201010_핌스_3팀.pdf,2086565,cached,http://snusmic.com/equity-research-%ed%95%8c%ec%8a%a4/,http://snusmic.com/wp-content/uploads/2020/11/201010_핌스_3팀.pdf
10274,엑시콘,092870,Equity Research,2020-10-10,2020-10-10,filename,엑시콘,exact,,,,,,엑시콘_092870_Equity Research_2020-10-10.pdf,201010_엑시콘_2팀.pdf,2527596,cached,http://snusmic.com/equity-research-%ec%97%91%ec%8b%9c%ec%bd%98/,http://snusmic.com/wp-content/uploads/2020/11/201010_엑시콘_2팀.pdf
10273,코스맥스,192820,Equity Research,2020-10-10,2020-10-10,filename,코스맥스,exact,,,,,,코스맥스_192820_Equity Research_2020-10-10.pdf,201010_코스맥스_1팀.pdf,1462623,cached,http://snusmic.com/equity-research-%ec%bd%94%ec%8a%a4%eb%a7%a5%ec%8a%a4/,http://snusmic.com/wp-content/uploads/2020/11/201010_코스맥스_1팀.pdf
8424,네패스,033640,Equity Research,2020-06-06,2020-06-22,filename,네패스,exact,,,,,,네패스_033640_Equity Research_2020-06-06.pdf,200606_네페스_4팀.pdf,3011829,cached,http://snusmic.com/equity-research-%eb%84%a4%ed%8c%a8%ec%8a%a4-2/,http://snusmic.com/wp-content/uploads/2020/11/200606_네페스_4팀.pdf
8421,자이에스앤디,317400,Equity Research,2020-06-06,2020-06-22,filename,자이에스앤디,exact,,,,,,자이에스앤디_317400_Equity Research_2020-06-06.pdf,200606_자이에스앤디_3팀.pdf,1550089,cached,http://snusmic.com/equity-research-%ec%9e%90%ec%9d%b4%ec%97%90%ec%8a%a4%ec%95%a4%eb%94%94/,http://snusmic.com/wp-content/uploads/2020/11/200606_자이에스앤디_3팀.pdf
8418,교촌에프앤비,339770,Equity Research,2020-06-06,2020-06-22,filename,교촌에프앤비,exact,,,,,,교촌에프앤비_339770_Equity Research_2020-06-06.pdf,200606_교촌에프엔비_2팀.pdf,2923906,cached,http://snusmic.com/equity-research-%ea%b5%90%ec%b4%8c%ec%97%90%ed%94%84%ec%95%a4%eb%b9%84/,http://snusmic.com/wp-content/uploads/2020/11/200606_교촌에프엔비_2팀.pdf
8415,제이브이엠,054950,Equity Research,2020-06-06,2020-06-22,filename,제이브이엠,exact,,,,,,제이브이엠_054950_Equity Research_2020-06-06.pdf,200606_제이브이엠_1팀.pdf,3305507,cached,http://snusmic.com/equity-research-%ec%a0%9c%ec%9d%b4%eb%b8%8c%ec%9d%b4%ec%97%a0-2/,http://snusmic.com/wp-content/uploads/2020/11/200606_제이브이엠_1팀.pdf
9676,테스나,131970,Equity Research,2020-06-06,2020-06-22,filename,두산테스나,exact,,,,,,테스나_131970_Equity Research_2020-06-06.pdf,200606_테스나_5팀.pdf,2349154,cached,http://snusmic.com/equity-research-%ed%85%8c%ec%8a%a4%eb%82%98/,http://snusmic.com/wp-content/uploads/2020/11/200606_테스나_5팀.pdf
8403,한국카카오은행,323410,Equity Research,2020-05-23,2020-06-09,filename,카카오뱅크,exact,,,,,,한국카카오은행_323410_Equity Research_2020-05-23.pdf,200523_한국카카오은행_5팀.pdf,2816428,cached,http://snusmic.com/equity-research-%ed%95%9c%ea%b5%ad%ec%b9%b4%ec%b9%b4%ec%98%a4%ec%9d%80%ed%96%89/,http://snusmic.com/wp-content/uploads/2020/11/200523_한국카카오은행_5팀.pdf
8400,"PayPal Holdings, Inc.",NA,Equity Research,2020-05-23,2020-06-09,filename,,none,,,,,,"PayPal Holdings, Inc_NA_Equity Research_2020-05-23.pdf",200523_PayPalHoldingsInc_4팀.pdf,3408412,cached,http://snusmic.com/equity-research-paypal-holdings-inc/,http://snusmic.com/wp-content/uploads/2020/11/200523_PayPalHoldingsInc_4팀.pdf
8397,GS리테일,007070,Equity Research,2020-05-23,2020-06-09,filename,GS리테일,exact,,,,,,GS리테일_007070_Equity Research_2020-05-23.pdf,200523_GS리테일_3팀.pdf,1759115,cached,http://snusmic.com/equity-research-gs%eb%a6%ac%ed%85%8c%ec%9d%bc-3/,http://snusmic.com/wp-content/uploads/2020/11/200523_GS리테일_3팀.pdf
8394,Tesla Inc.,NA,Equity Research,2020-05-23,2020-06-09,filename,,none,,,,,,Tesla Inc_NA_Equity Research_2020-05-23.pdf,200523_TeslaInc_2팀.pdf,3603254,cached,http://snusmic.com/equity-research-tesla-inc/,http://snusmic.com/wp-content/uploads/2020/11/200523_TeslaInc_2팀.pdf
8391,NAVER,035420,Equity Research,2020-05-23,2020-06-09,filename,NAVER,exact,,,,,,NAVER_035420_Equity Research_2020-05-23.pdf,200523_NAVER_1팀.pdf,2823416,cached,http://snusmic.com/equity-research-naver/,http://snusmic.com/wp-content/uploads/2020/11/200523_NAVER_1팀.pdf
8382,리메드,302550,Equity Research,2020-05-09,2020-05-31,filename,리메드,exact,,,,,,리메드_302550_Equity Research_2020-05-09.pdf,200509_리메드_5팀.pdf,2850724,ok,http://snusmic.com/equity-research-%eb%a6%ac%eb%a9%94%eb%93%9c/,http://snusmic.com/wp-content/uploads/2020/11/200509_리메드_5팀.pdf
8379,피엔티,137400,Equity Research,2020-05-09,2020-05-31,filename,피엔티,exact,,,,,,피엔티_137400_Equity Research_2020-05-09.pdf,200509_피엔티_4팀.pdf,2665427,ok,http://snusmic.com/equity-research-%ed%94%bc%ec%97%94%ed%8b%b0/,http://snusmic.com/wp-content/uploads/2020/11/200509_피엔티_4팀.pdf
8376,SKC,011790,Equity Research,2020-05-09,2020-05-31,filename,SKC,exact,,,,,,SKC_011790_Equity Research_2020-05-09.pdf,200509_SKC_3팀.pdf,1446015,ok,http://snusmic.com/equity-research-skc-2/,http://snusmic.com/wp-content/uploads/2020/11/200509_SKC_3팀.pdf
