idx,date,code,company,title,target,opinion,analyst,broker
633814,2024-08-14,058470,리노공업,양산 물량 회복이 필요한 시점 리노공업(058470) 양산 물량 회복이 필요한 시점 2Q24 Review: 2개 분기 만의 높은 수익성 시현 높은 수익성의 이면,260000,Buy,김동관,메리츠증권
633812,2024-08-14,035900,JYP Ent.,하반기 눈높이도 Down JYP Ent.(035900) 하반기 눈높이도 Down 하반기 눈높이도 Down,70000,Buy,임수진,대신증권
633811,2024-08-14,035900,JYP Ent.,하반기 활동의 향방이 중요 JYP Ent.(035900) 하반기 활동의 향방이 중요 2Q24 Review: 활동 부재에 비용 증가까지 하반기 활동의 향방이 중요,76000,Buy,김민영,메리츠증권
633810,2024-08-14,402340,SK스퀘어,올랐어도 여전히 싸다 SK스퀘어(402340) 올랐어도 여전히 싸다 올랐어도 여전히 싸다,96000,Buy,김회재,대신증권
633809,2024-08-14,097950,CJ제일제당,여전히 좋다 CJ제일제당(097950) 여전히 좋다 여전히 좋다,470000,Buy,정한솔,대신증권
633808,2024-08-14,000080,하이트진로,소주야 고마워 하이트진로(000080) 소주야 고마워 소주야 고마워,28000,Buy,정한솔,대신증권
633806,2024-08-14,213420,덕산네오룩스,이 정도면 빠질 만큼 빠졌다 덕산네오룩스(213420) 이 정도면 빠질 만큼 빠졌다 이 정도면 빠질 만큼 빠졌다,50000,Buy,"정원석,손우성",iM증권
633804,2024-08-14,097950,CJ제일제당,"바이오, F&C 이익개선으로 식품 경기둔화 방어 CJ제일제당(097950) 바이오, F&C 이익개선으로 식품 경기둔화 방어 바이오, F&C 이익개선으로 식품 경기둔화 방어",470000,Buy,"이경신,이윤경",iM증권
633803,2024-08-13,335890,비올,"중국, 브라질, 그리고 다가오는 미국향 성수기 비올(335890) 중국, 브라질, 그리고 다가오는 미국향 성수기 중국, 브라질, 그리고 다가오는 미국향 성수기",14000,Buy,조은애,LS증권
633802,2024-08-13,009240,한샘,"2Q24 Review: 이익 쇼크, 배당 서프라이즈 한샘(009240) 2Q24 Review: 이익 쇼크, 배당 서프라이즈 2Q24 Review: 이익 쇼크, 배당 서프라이즈",70000,Buy,김세련,LS증권
633800,2024-08-02,096770,SK이노베이션,배터리 적자 확대 SK이노베이션(096770) 배터리 적자 확대 배터리 적자 확대,0,N/A,황성현,유진투자증권
633799,2024-08-02,095340,ISC,2Q24 Review: 하반기를 기대하며 ISC(095340) 2Q24 Review: 하반기를 기대하며 2Q24 Review: 하반기를 기대하며,74000,Buy,임소정,유진투자증권
633798,2024-08-13,214180,헥토이노베이션,시총 대비 풍부한 현금과 적극적인 주주가치 제고 헥토이노베이션(214180) 시총 대비 풍부한 현금과 적극적인 주주가치 제고 AI 기반 스미싱 대응 APP 솔루션 북미 런칭 예정 주주가치 제고 노력 및 풍부한 현금성자산,0,N/A,이새롬,한국IR협의회
633791,2024-08-13,259960,크래프톤,천외천 크래프톤(259960) 천외천 천외천,370000,Buy,정의훈,유진투자증권
633789,2024-08-13,089600,나스미디어,2Q24 Review: 하반기부터 플랫폼 사업부문 성장 기대 나스미디어(089600) 2Q24 Review: 하반기부터 플랫폼 사업부문 성장 기대 2Q24 Review: 하반기부터 플랫폼 사업부문 성장 기대,25000,Buy,박종선,유진투자증권
633786,2024-08-13,214180,헥토이노베이션,"상반기 성적 Good, 하반기 Very Good 기대 헥토이노베이션(214180) 상반기 성적 Good, 하반기 Very Good 기대 2분기 실적 자회사",0,Not Rated,권명준,유안타증권
633785,2024-08-13,259960,크래프톤,착한 게임의 궁극적인 승리 크래프톤(259960) 착한 게임의 궁극적인 승리 2Q24 Review 하반기 전망,450000,Buy,이창영,유안타증권
633777,2024-08-13,259960,크래프톤,성장판이 열렸다 크래프톤(259960) 성장판이 열렸다 2분기 실적은 시장과 당사 추정치 대폭 상회 두가지 근거로 재차 추정치 상향,410000,Buy,김소혜,한화투자증권
633774,2024-08-13,259960,크래프톤,올해는 뭘 해도 되는 해 크래프톤(259960) 올해는 뭘 해도 되는 해 새로운 도전을 받쳐주는 탄탄한 기존 기존 IP 안정적 운영에 신작 성과 더해지는 시기: 게임스컴 지켜볼 때,400000,Buy,이효진,메리츠증권
633770,2024-08-13,272450,진에어,1+2 프리 세일 진에어(272450) 1+2 프리 세일 거대 LCC의 탄생 탄탄한 비용구조와 재무구조,13000,Buy,오정하,메리츠증권
633769,2024-08-13,003490,대한항공,"영원한 1등 대한항공(003490) 영원한 1등 항공화물 최강자 합병 대장정, 끝이 보인다",29000,Buy,오정하,메리츠증권
633762,2024-08-13,285130,SK케미칼,지속될 이익체력 성장 SK케미칼(285130) 지속될 이익체력 성장 지속될 이익체력 성장,66000,매수,김도현,SK증권
633758,2024-08-13,259960,크래프톤,또 다시 서프라이즈 크래프톤(259960) 또 다시 서프라이즈 또 다시 서프라이즈,380000,매수,남효지,SK증권
633756,2024-08-13,086900,메디톡스,"비용 불확실성 해소, 본격 성장 가속 페달 밟는다 메디톡스(086900) 비용 불확실성 해소, 본격 성장 가속 페달 밟는다 비용 불확실성 해소, 본격 성장 가속 페달 밟는다",300000,Buy,한송협,대신증권
633754,2024-08-13,353200,대덕전자,다변화 노력에 대한 결실이 가까워지고 있음 대덕전자(353200) 다변화 노력에 대한 결실이 가까워지고 있음 다변화 노력에 대한 결실이 가까워지고 있음,29000,Buy,"고의영,손우성",iM증권
