label,analyst,broker,sector,award,both_awards,date,company,code,opinion,subtitle,target,price_then,pid
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-03-19,CJ,001040,매수유지,푸드빌 호실적. 올리브영 가치도 multiple에 온전히 반영 예상,240000,129400,817039
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-03-18,우리금융지주,316140,매수유지,동양생명 완전자회사화는 ABL생명 통합을 위한 사전작업,43000,33600,816958
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-03-17,BNK금융지주,138930,매수유지,"1분기 NIM 상승과 대손비용 안정화, CET 1 비율 상승 기대",24500,15170,816905
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-02-09,우리금융지주,316140,매수유지,올해에도 배당 측면의 매력은 으뜸,37500,33600,814725
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-02-06,KB금융,105560,매수유지,안 살 이유가 없다,178000,168500,814523
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-02-06,신한지주,055550,매수유지,실적 개선과 배당 확대에 대한 자신감 피력,112000,100700,814509
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-02-05,카카오뱅크,323410,매수유지,향후 관전포인트는 inorganic 성장 전략과 스테이블코인,32000,22100,814280
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-02-02,하나금융지주,086790,매수유지,다소 과민반응. 주가 약세는 오히려 비중확대 기회,130000,125400,813882
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-01-29,iM금융지주,139130,매수유지,2026년에도 은행 중 증익 폭 가장 클 것으로 전망,19000,16950,813474
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-01-27,JB금융지주,175330,매수유지,컨센서스 상회하는 실적으로 연간 손익 가이던스 부합 전망,32500,26450,813226
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-01-21,신한지주,055550,매수유지,대형은행지주사 상승 랠리 예상. 최선호주로 계속 제시,112000,100700,812878
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-01-14,KB금융,105560,매수유지,과징금 우려만 해소된다면...,178000,168500,812196
award_winner,최정욱,하나증권,은행·신용카드,한경,,2026-01-12,BNK금융지주,138930,매수유지,비과세 배당 재원 없어 오히려 매년 DPS 10% 상승 기대,21000,15170,811869
award_winner,최정욱,하나증권,은행·신용카드,한경,,2025-11-20,CJ,001040,매수유지,"[NDR 후기] 한일령, 상법개정안 수혜 기대",210000,129400,809517
award_winner,최정욱,하나증권,은행·신용카드,한경,,2025-11-17,SK,034730,매수유지,NAV 상승 반영 중인 주가. 변동성 확대는 불확실성 요인,290000,557000,808993
award_winner,최정욱,하나증권,은행·신용카드,한경,,2025-11-17,LG,003550,매수유지,영업이익 개선 추세 전망,105000,101100,808991
award_winner,최정욱,하나증권,은행·신용카드,한경,,2025-11-11,신한지주,055550,매수,Top Picks,112000,100700,808205
award_winner,최정욱,하나증권,은행·신용카드,한경,,2025-11-11,KB금융,105560,매수,Top Picks,178000,168500,808204
award_winner,최정욱,하나증권,은행·신용카드,한경,,2025-11-06,카카오뱅크,323410,매수유지,핵심경쟁력 기반 성장 노력에도 아직 더딘 플랫폼 수익화,32000,22100,807461
award_winner,김상만,하나증권,신용분석,한경,,2015-05-27,세아홀딩스,058650,,"수요예측 예정기업 : 세아그룹의 지주회사이며, 2015년 3월말 현재 12개 자회사 보유",0,116800,535922
award_winner,김상만,하나증권,신용분석,한경,,2015-05-19,LG상사,001120,,수요예측 예정기업,0,37400,535513
award_winner,이은택,KB증권,투자전략,한경,Y,2009-05-12,씨제이인터넷,037150,매수유지,"신규작 출시, 수출 확대로 하반기 실적개선 기대",20000,22050,373938
award_winner,이은택,KB증권,투자전략,한경,Y,2009-05-12,네오위즈게임즈,095660,매수유지,사격과 축구로 중국을 압도하다,75000,18270,373937
award_winner,이은택,KB증권,투자전략,한경,Y,2009-05-12,엔씨소프트,036570,매수유지,‘아이온’은 지금부터 시작이다,185000,234500,373936
award_winner,하인환,KB증권,데일리시황,한경,,2018-02-09,셀트리온,068270,,"코스피 이전 상장(2월 9일), 카카오 이전 사례 점검",0,186700,612329
award_winner,장문준,KB증권,건설·건자재,한경,,2026-08-03,현대건설,000720,매수유지,각종 비용 부담 넘어선 2분기. 원전으로 증명할 하반기,170000,94600,837850
award_winner,장문준,KB증권,건설·건자재,한경,,2026-07-24,삼성 E&A,028050,매수유지,얼마나 좋아지려고 하는 건지 한 페이지엔 담기지 않음,71000,43800,836675
award_winner,장문준,KB증권,건설·건자재,한경,,2026-07-23,삼성물산,028260,매수유지,할인율. 줄어도 된다,490000,351500,836631
award_winner,장문준,KB증권,건설·건자재,한경,,2026-07-22,대우건설,047040,매수유지,원전주라면 원전으로 승부를 봐야 한다,20000,12780,836606
award_winner,장문준,KB증권,건설·건자재,한경,,2026-07-22,현대건설,000720,매수유지,폭풍전야. 매수가 필요하다,170000,94600,836569
award_winner,장문준,KB증권,건설·건자재,한경,,2026-07-21,GS건설,006360,매수유지,DC로 D/C해소를 노려본다,39000,23450,836555
award_winner,장문준,KB증권,건설·건자재,한경,,2026-07-21,IPARK현대산업개발,294870,매수유지,Deep Value Call. I Park at 현대산업개발,30000,19850,836443
award_winner,장문준,KB증권,건설·건자재,한경,,2026-07-20,DL이앤씨,375500,매수유지,확실하게 안정화된 이익률. 남은 과제는 외형 성장,97000,58500,836408
award_winner,장문준,KB증권,건설·건자재,한경,,2026-07-20,삼성 E&A,028050,매수유지,하반기 보여줄 게 많다,67000,43800,836407
award_winner,장문준,KB증권,건설·건자재,한경,,2026-06-30,맥쿼리인프라,088980,매수유지,어려운 구간 통과 중. 늘어난 차입한도 활용 필요,13000,10110,824950
award_winner,장문준,KB증권,건설·건자재,한경,,2026-06-08,삼성 E&A,028050,매수유지,"The First Call EPC: 고객도, 라이선서도 먼저 찾는다",73500,43800,823823
award_winner,장문준,KB증권,건설·건자재,한경,,2026-05-07,현대건설,000720,매수유지,때가 다가온다. 비교할 수 없는 경험이 마땅한 차별화의 근거,230000,94600,821206
award_winner,장문준,KB증권,건설·건자재,한경,,2026-05-07,삼성 E&A,028050,매수유지,얼마나 좋아지려고 하는 건지 감도 안온다,73500,43800,821030
award_winner,장문준,KB증권,건설·건자재,한경,,2026-04-14,GS건설,006360,매수유지,플랜트로 다시 일어나는 2026년,47500,23450,818681
award_winner,장문준,KB증권,건설·건자재,한경,,2026-04-14,DL이앤씨,375500,매수유지,퀄리티 높은 저P/B주 + 각종 모멘텀. 이제 의지의 차례,120000,58500,818679
award_winner,장문준,KB증권,건설·건자재,한경,,2026-04-14,삼성 E&A,028050,매수유지,"왜 리레이팅을 말하는가: 2018년, 2021년 보다 강해졌다",67000,43800,818616
award_winner,장문준,KB증권,건설·건자재,한경,,2026-03-31,한샘,009240,보유,쉽지 않은 국면 지속. 자사주 소각이 변수,45000,38900,817541
award_winner,장문준,KB증권,건설·건자재,한경,,2026-03-31,GS건설,006360,매수유지,플랜트 명가의 자존심을 다시 세울 수 있을까,32500,23450,817511
award_winner,장문준,KB증권,건설·건자재,한경,,2026-03-31,DL이앤씨,375500,매수유지,퀄리티 높은 저P/B주 + SMR 모멘텀,80000,58500,817510
award_winner,장문준,KB증권,건설·건자재,한경,,2026-03-31,대우건설,047040,매수유지,원전주로서 완전한 포지셔닝. 확실한 파이프라인 필요,20000,12780,817509
award_winner,장문준,KB증권,건설·건자재,한경,,2026-03-31,삼성 E&A,028050,매수유지,글로벌 에너지 시대 New EPC: 고객이 먼저 찾는다,48000,43800,817488
award_winner,장문준,KB증권,건설·건자재,한경,,2026-03-31,현대건설,000720,매수유지,"비교불가: 원전은 의지? 아니, 실력이야",218000,94600,817487
award_winner,장문준,KB증권,건설·건자재,한경,,2026-03-25,이리츠코크렙,088260,매수유지,화려하지 않고 묵묵하게,5700,2955,817321
award_winner,장문준,KB증권,건설·건자재,한경,,2026-03-13,삼성물산,028260,매수유지,출발점이 다른 원전 금수저,400000,351500,816768
award_winner,장문준,KB증권,건설·건자재,한경,,2026-03-13,현대건설,000720,매수유지,New Clear Valuation for the Nuclear Era (2),218000,94600,816765
award_winner,장문준,KB증권,건설·건자재,한경,,2026-02-26,GS건설,006360,매수유지,2026년 분양성과 중요하다,28000,23450,816184
award_winner,장문준,KB증권,건설·건자재,한경,,2026-02-26,DL이앤씨,375500,매수유지,Earnings X Energy,65000,58500,816183
award_winner,장문준,KB증권,건설·건자재,한경,,2026-02-24,대우건설,047040,매수유지,원전주로서 포지셔닝 진행. 다음 단계는,9000,12780,815952
award_winner,장문준,KB증권,건설·건자재,한경,,2026-02-24,삼성 E&A,028050,매수유지,Beyond EPC: 새로운 시대에 걸맞은 완전히 새로운 평가를,48000,43800,815951
award_winner,장문준,KB증권,건설·건자재,한경,,2026-02-23,현대건설,000720,매수유지,"BTS, 봉준호, 손흥민, 현대건설. Let’s Go",170000,94600,815825
award_winner,장문준,KB증권,건설·건자재,한경,,2026-02-09,대우건설,047040,매수,의견 상향. 트레이딩 관점의 접근 가능,6700,12780,814930
award_winner,장문준,KB증권,건설·건자재,한경,,2026-02-09,DL이앤씨,375500,매수유지,주택은 확실히 좋아졌고 플랜트 수주만 개선되면 된다,59000,58500,814696
award_winner,장문준,KB증권,건설·건자재,한경,,2026-02-06,HDC현대산업개발,294870,매수유지,선제적 비용처리. 더 선명해지는 2026년,30000,19850,814675
award_winner,장문준,KB증권,건설·건자재,한경,,2026-02-05,현대건설,000720,매수유지,來强者: 진짜는 소리 없이 강하다,150000,94600,814250
award_winner,장문준,KB증권,건설·건자재,한경,,2026-02-03,삼성물산,028260,매수유지,"이익은 커지고, 주주환원은 많아지고, 원전은 강해질 것",360000,351500,814026
award_winner,장문준,KB증권,건설·건자재,한경,,2026-01-26,대우건설,047040,보유,높은 기대감 대비 아쉬운 파이프라인과 실적 불확실성,5000,12780,813222
award_winner,장문준,KB증권,건설·건자재,한경,,2026-01-26,삼성 E&A,028050,매수유지,선언: 중동/화공 플레이어를 넘어 글로벌/에너지 기업으로,36500,43800,813121
award_winner,장문준,KB증권,건설·건자재,한경,,2026-01-20,현대건설,000720,매수유지,Hyundai Energy ← Nuclear ← Construction,136000,94600,812736
award_winner,장문준,KB증권,건설·건자재,한경,,2026-01-15,GS건설,006360,매수유지,2026년 분양 증가가 관건,25000,23450,812444
award_winner,장문준,KB증권,건설·건자재,한경,,2026-01-13,현대건설,000720,매수유지,2026년 세계가 현대건설을 새롭게 볼 것이다,120000,94600,812038
award_winner,장문준,KB증권,건설·건자재,한경,,2026-01-12,삼성물산,028260,매수유지,지분가치 상승 아니어도 투자매력 충분하다,340000,351500,812030
award_winner,장문준,KB증권,건설·건자재,한경,,2026-01-07,DL이앤씨,375500,매수유지,예고된 실적 부진. 외형 성장 필요하다,55000,58500,811681
award_winner,장문준,KB증권,건설·건자재,한경,,2026-01-07,현대건설,000720,매수유지,미국 DOE는 원전기업 현대건설을 알고 있다,105000,94600,811569
award_winner,장문준,KB증권,건설·건자재,한경,,2026-01-05,삼성 E&A,028050,매수유지,26년은 우아할 거야: 수주 + 배당 + 사업 확장,35000,43800,811423
award_winner,장문준,KB증권,건설·건자재,한경,,2025-12-22,맥쿼리인프라,088980,매수유지,묵묵하게 새로운 자산 편입 기회를 기다린다,15000,10110,811099
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-02-12,한온시스템,018880,매수유지,4Q17 Review: 친환경차 공급 확대는 독보적 경쟁력 강화 요인,16000,3305,612518
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-02-09,한국타이어,161390,매수유지,"4Q17 Review: 2018년 실적, 가이던스를 충분히 상회할 전망",92000,67600,612354
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-02-07,만도,204320,,4Q17 Review: 영업이익 635억원(-42.0% yoy)으로 시장 예상치 5.5% 하회,0,44700,611792
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-29,현대위아,011210,시장상회,"4Q17 Review: 회복 기대 좌절, 정상 이익 수준의 재확인 필요",70000,58200,610802
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-26,현대모비스,012330,매수유지,"4Q17 Review: 모듈부문 어닝쇼크, 잃어버린 신뢰",320000,476000,610676
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-26,기아자동차,000270,매수유지,4Q17 Review: 근본적 부진요인 해결 시급,40000,131900,610674
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-26,현대자동차,005380,매수유지,"4Q17 Review: 무너진 자존심, 멀어지는 회복 기대",185000,388000,610673
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-25,S&T모티브,064960,매수유지,4Q17 Review: 원/달러 하락에 더욱 민감했던 부진한 실적,59000,26500,610474
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-17,금호타이어,073240,매수유지,매각재개 여부에 주목,7000,7290,609812
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-17,넥센타이어,002350,매수유지,시장 예상 부합,18000,6180,609810
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-17,한국타이어,161390,매수유지,1H18 업종 Top-pick,92000,67600,609809
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-17,S&T모티브,064960,매수유지,원/달러 하락으로 수익성 악화,59000,26500,609808
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-17,한온시스템,018880,매수유지,"EV, 공급주도의 시장확대 수혜",16000,3305,609807
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-17,현대위아,011210,시장상회,예상보다 더딘 회복,70000,58200,609806
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-17,현대모비스,012330,매수유지,이가 없다면 잇몸,320000,476000,609805
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-17,기아자동차,000270,매수유지,형보다 느린 아우,40000,131900,609804
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2018-01-17,현대자동차,005380,매수유지,부진한 현실에 안주할건가,185000,388000,609803
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-12-15,금호타이어,073240,,"금호타이어, SK 인수제안 관련 보도 영향",0,7290,608123
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-12-14,한국타이어,161390,매수유지,실적 악화 공포 뒤로 다가오는 매수의 시기,92000,67600,608055
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-11-21,한국타이어,161390,매수유지,"1H18 실적개선, 불확실성의 대안",92000,67600,606446
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-11-21,한온시스템,018880,매수유지,"친환경차 수혜, BUY & HOLD",16000,3305,606445
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-11-21,현대모비스,012330,매수유지,업종 내 Top-pick,320000,476000,606444
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-11-21,현대자동차,005380,매수유지,"기저효과, 2H18 가시화",185000,388000,606443
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-11-10,넥센타이어,002350,매수유지,3Q17 Review: 주력 시장인 북미 부진 우려,18000,6180,605097
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-11-09,한온시스템,018880,매수유지,"3Q17 Review: 전기차 안방 시장, 중국 내 영향력 확대 전망",16000,3305,604847
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-11-07,한국타이어,161390,매수유지,"3Q17 Review: 주가는 저점, 탄력 상승 위해 감익 요인 해소가 관건",92000,67600,604486
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-31,S&T모티브,064960,매수유지,3Q17 Review: 일회성 환입 제외하면 모멘텀 부족,59000,26500,603589
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-31,현대모비스,012330,매수유지,3Q17 Review: 비중확대 전략 적극 추천!,320000,476000,603588
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-30,만도,204320,,3Q17 Review: 영업이익 619억원(-17.4% yoy)으로 시장 예상치 5% 상회,0,44700,603319
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-30,현대위아,011210,시장상회,3Q17 Review: 中 수요 회복 국면에서 예상 못한 어닝 쇼크,70000,58200,603307
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-30,기아자동차,000270,매수유지,3Q17 Review: 불확실성 해소에도 아쉬운 모멘텀,40000,131900,603306
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-27,현대자동차,005380,매수유지,"3Q17 Review: 낮아진 시장 예상 부합, 4Q17 이후는?",185000,388000,603011
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-18,금호타이어,073240,매수유지,채권단 주도의 정상화 기대,7000,7290,602248
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-18,넥센타이어,002350,매수유지,시장 예상치 부합하는 실적,18000,6180,602247
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-18,한국타이어,161390,매수유지,Bargain Hunting!,92000,67600,602246
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-18,S&T모티브,064960,매수유지,모멘텀이 필요해,59000,26500,602245
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-18,한온시스템,018880,매수유지,친환경차 확대와 사업 확장,16000,3305,602243
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-18,현대위아,011210,시장상회,완만한 회복 기대,70000,58200,602242
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-18,현대모비스,012330,매수유지,업종 내 방어주,320000,476000,602239
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-18,기아자동차,000270,매수유지,"산(中)넘어 산(美, 韓)",40000,131900,602237
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-10-18,현대자동차,005380,매수유지,주가 회복에 필요한 3가지,185000,388000,602236
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-09-26,한국타이어,161390,매수유지,"3Q17 Preview: 美 2차 인상, 최근 주가 조정은 매수 기회!",92000,67600,601058
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-09-25,한온시스템,018880,매수유지,3Q17 Preview: 유럽 전동화 전략 강화의 최대 수혜주,16000,3305,600976
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-09-13,한온시스템,018880,매수유지,[평택 컴프레서공장 방문 후기] 수주 쏠림에 전동컴프레서 라인이 부족하다!,14000,3305,600497
award_winner,장문수,현대차증권,자동차·타이어,한경,Y,2017-09-01,기아자동차,000270,매수유지,통상임금 판결 영향 분석,45000,131900,599963
award_winner,최고운,한국투자증권,운송,한경,,2026-07-31,트리니티항공,091810,중립,시간과의 싸움,0,558,837811
award_winner,최고운,한국투자증권,운송,한경,,2026-07-27,롯데웰푸드,280360,매수유지,2Q26 Preview: 확실해진 턴어라운드,160000,103000,837014
award_winner,최고운,한국투자증권,운송,한경,,2026-07-24,CJ대한통운,000120,매수유지,2Q26 Preview: 실적보다 더 빠진 주가,125000,74500,836835
award_winner,최고운,한국투자증권,운송,한경,,2026-07-24,현대글로비스,086280,매수,3분기에 이익 몰아주기,330000,200000,836829
award_winner,최고운,한국투자증권,운송,한경,,2026-07-23,삼양식품,003230,매수유지,2Q26 Preview: 삼양에게만 유난히 각박한 듯,1850000,1168000,836663
award_winner,최고운,한국투자증권,운송,한경,,2026-07-21,제주항공,089590,중립,2Q26 Preview: 일본으로 몰리는 여행수요,0,4195,836490
award_winner,최고운,한국투자증권,운송,한경,,2026-07-20,CJ제일제당,097950,매수유지,2Q26 Preview: 이럴 때 더 필요한 방어주,280000,191400,836376
award_winner,최고운,한국투자증권,운송,한경,,2026-07-16,HMM,011200,중립,2Q26 Preview: 3분기는 더 좋아지는,0,20950,836261
award_winner,최고운,한국투자증권,운송,한경,,2026-07-15,케이티앤지,033780,매수유지,2Q26 Preview: 이래서 걱정이 없다,230000,179100,836155
award_winner,최고운,한국투자증권,운송,한경,,2026-07-15,팬오션,028670,매수유지,2Q26 Preview: 어느 하나 빠지지 않고 모두 좋은,7500,5470,836154
award_winner,최고운,한국투자증권,운송,한경,,2026-07-13,오리온,271560,매수유지,하반기에는 다시 재조명받을 것,195000,131800,835848
award_winner,최고운,한국투자증권,운송,한경,,2026-07-10,현대글로비스,086280,매수유지,2Q26 Preview: 본질에 집중,330000,200000,835750
award_winner,최고운,한국투자증권,운송,한경,,2026-07-01,한진,002320,중립,내수 택배시장보다 더 크게 보는 중,0,15000,824956
award_winner,최고운,한국투자증권,운송,한경,,2026-06-12,삼양식품,003230,매수유지,숫자로 증명할 타이밍,1850000,1168000,824192
award_winner,최고운,한국투자증권,운송,한경,,2026-06-12,케이티앤지,033780,매수유지,이럴 때 필요한 방어주,230000,179100,824191
award_winner,최고운,한국투자증권,운송,한경,,2026-06-08,HMM,011200,중립,SCFI 전쟁 이후 두 배 넘게 상승,0,20950,823838
award_winner,최고운,한국투자증권,운송,한경,,2026-06-08,팬오션,028670,매수유지,주가만 빼고 모든 게 좋은 상황,7500,5470,823837
award_winner,최고운,한국투자증권,운송,한경,,2026-05-29,현대글로비스,086280,매수유지,그룹 리레이팅에서 빠질 수 없는,330000,200000,823569
award_winner,최고운,한국투자증권,운송,한경,,2026-05-18,대한해운,005880,매수유지,1Q26 Review: 시장 대응력 키우는 중,3000,1860,822554
award_winner,최고운,한국투자증권,운송,한경,,2026-05-14,HMM,011200,중립,본사 위치보다 중요한 게 많음,0,20950,822204
award_winner,최고운,한국투자증권,운송,한경,,2026-05-14,CJ대한통운,000120,매수유지,1Q26 Review: 작전 상 잠시 후퇴,140000,74500,822201
award_winner,최고운,한국투자증권,운송,한경,,2026-05-14,삼양식품,003230,매수,다시 이익 점프,1850000,1168000,822196
award_winner,최고운,한국투자증권,운송,한경,,2026-05-13,CJ제일제당,097950,매수,반등 방향성에 주목,310000,191400,822007
award_winner,최고운,한국투자증권,운송,한경,,2026-05-12,동원산업,006040,매수,계열화의 중요성,55000,35400,821825
award_winner,최고운,한국투자증권,운송,한경,,2026-05-11,롯데웰푸드,280360,매수,너무 과소평가했다,160000,103000,821634
award_winner,최고운,한국투자증권,운송,한경,,2026-05-11,제주항공,089590,중립,1Q26 Review: 반년 뒤를 기약하며,0,4195,821630
award_winner,최고운,한국투자증권,운송,한경,,2026-05-08,케이티앤지,033780,매수,결과도 과정도 모두 좋은,230000,179100,821422
award_winner,최고운,한국투자증권,운송,한경,,2026-05-06,롯데칠성음료,005300,매수,전쟁 이후가 기대되는,160000,101000,820909
award_winner,최고운,한국투자증권,운송,한경,,2026-05-06,팬오션,028670,매수유지,1Q26 Review: Wet Bulk 늘리길 잘했다,7500,5470,820907
award_winner,최고운,한국투자증권,운송,한경,,2026-04-30,빙그레,005180,,메가브랜드의 한 방을 기대하며,0,67700,820462
award_winner,최고운,한국투자증권,운송,한경,,2026-04-30,하이트진로,000080,,한국 식문화에서 빠질 수 없는 술,0,15400,820456
award_winner,최고운,한국투자증권,운송,한경,,2026-04-30,농심,004370,중립,클라스와 폼의 일시적 간극,0,383000,820455
award_winner,최고운,한국투자증권,운송,한경,,2026-04-30,동원산업,006040,매수,히든밸류에 주목,55000,35400,820454
award_winner,최고운,한국투자증권,운송,한경,,2026-04-30,롯데칠성음료,005300,매수,제로 베이스에서 시작,160000,101000,820453
award_winner,최고운,한국투자증권,운송,한경,,2026-04-30,롯데웰푸드,280360,매수,올해 증익폭 1등,160000,103000,820450
award_winner,최고운,한국투자증권,운송,한경,,2026-04-30,CJ제일제당,097950,매수,혼란이 오히려 바닥 신호,310000,191400,820449
award_winner,최고운,한국투자증권,운송,한경,,2026-04-30,케이티앤지,033780,매수,담배도 K푸드,230000,179100,820448
award_winner,최고운,한국투자증권,운송,한경,,2026-04-30,오리온,271560,매수,K푸드의 원조,195000,131800,820447
award_winner,최고운,한국투자증권,운송,한경,,2026-04-30,삼양식품,003230,매수,불닭의 대명사화,1850000,1168000,820446
award_winner,최고운,한국투자증권,운송,한경,,2026-04-24,현대글로비스,086280,매수,핵심은 PCC 운임 상승,330000,200000,819634
award_winner,최고운,한국투자증권,운송,한경,,2026-04-23,제주항공,089590,중립,1Q26 Preview: 너무 좋아서 더 아쉬운,0,4195,819417
award_winner,최고운,한국투자증권,운송,한경,,2026-04-21,CJ대한통운,000120,매수유지,1Q26 Preview: 아쉬워할 틈이 없다,175000,74500,819228
award_winner,최고운,한국투자증권,운송,한경,,2026-04-17,팬오션,028670,매수유지,1Q26 Preview: 수혜 나타나기 시작,6900,5470,819051
award_winner,최고운,한국투자증권,운송,한경,,2026-04-10,현대글로비스,086280,매수유지,1Q26 Preview: 환율/운임 상승 수혜주,330000,200000,818435
award_winner,최고운,한국투자증권,운송,한경,,2026-04-10,HMM,011200,중립,"1Q26 Preview: 전쟁은 수혜, 정책은 악재인 아이러니",0,20950,818433
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-31,DL이앤씨,375500,매수,"2Q26 Review: 호실적, 주주환원, 성장성 개선까지",97000,58500,837654
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-30,GS건설,006360,매수,2Q26 Review: 단기 실적 부진이 매수 기회,41000,23450,837365
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-28,두산에너빌리티,034020,매수,2Q26 Review: 무언가 시작되는 느낌,131000,67100,837129
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-27,한전기술,052690,매수,"우리나라 원전, 해상풍력 다 큰다",164000,89000,837040
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-27,GS건설,006360,매수,GS의 데이터센터 사업에는 특별한 점이 있다,41000,23450,837039
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-27,SGC에너지,005090,Not Rated,"잘 준비된, 순항 중인 AI 데이터센터",0,40750,837037
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-27,SK이터닉스,475150,Not Rated,폭발하는 전방,0,45450,837035
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-27,두산퓨얼셀,336260,매수,2Q26 Review: 고생 끝에 낙이 오리니,76000,24550,836939
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-24,삼성 E&A,028050,매수,2Q26 Review: 물 들어오는 첨단 산업 수주,76000,43800,836764
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-20,현대건설,000720,매수,2Q26 Preview: 실망에서 기대로 바뀌는 변곡점,176000,94600,836351
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-15,한국전력공사,015760,매수,2Q26 Preview: 아직 나타나지 않은 원가 상승,57000,34800,836184
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-08,두산퓨얼셀,336260,매수,2Q26 Preview: 억지 저평가를 이겨내고,76000,24550,835411
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-07-01,비나텍,126340,,시스템 수주 이제 시작,0,56500,824971
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-06-30,SK이터닉스,475150,,하이닉스 가는 길에 이터닉스도,0,45450,824887
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-05-18,SK가스,018670,매수,1Q26 Review: 난세의 영웅,370000,223500,822431
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-05-14,한국가스공사,036460,매수,1Q26 Review: 뜻밖의 효자,54000,34450,822128
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-05-14,한국전력공사,015760,매수,1Q26 Review: 실적 그 너머를 봐야할 때,65000,34800,822127
award_winner,문경원,메리츠증권,유틸리티,한경,,2026-05-13,SK오션플랜트,100090,매수,1Q26 Review: 해상풍력 마진 호조,30000,12520,821864
